# Region type :   patch inlet
# Faces           : 120
# Area            : 5.0000000000e-03
# Scale factor    : 1.0000000000e+00
# Time            	sum(myPhi)
0.911126          	-4.4213688882e-02
0.911432          	-4.1958830166e-02
0.911774          	-4.2485609474e-02
0.912166          	-4.3173784694e-02
0.912601          	-4.3777347556e-02
0.913095          	-4.4572074073e-02
0.913382          	-4.1697204767e-02
0.913697          	-4.2094253412e-02
0.914048          	-4.2590692972e-02
0.914444          	-4.3245782178e-02
0.914792          	-4.2547867935e-02
0.915192          	-4.3300556329e-02
0.915493          	-4.1887387105e-02
0.915839          	-4.2547513030e-02
0.916218          	-4.2990630393e-02
0.916638          	-4.3576601877e-02
0.917058          	-4.3572680338e-02
0.917352          	-4.1798601979e-02
0.917683          	-4.2326778273e-02
0.918069          	-4.3104649797e-02
0.918391          	-4.2195860242e-02
0.918793          	-4.3333166202e-02
0.919196          	-4.3328411947e-02
0.919464          	-4.1432306285e-02
0.919732          	-4.1437713285e-02
0.92              	-4.1440266939e-02
0.920313          	-4.2077293341e-02
0.920677          	-4.2816507284e-02
0.921088          	-4.3468779666e-02
0.92142           	-4.2348767063e-02
0.921792          	-4.2916194000e-02
0.922215          	-4.3641732418e-02
0.922683          	-4.4255388551e-02
0.923029          	-4.2548462112e-02
0.923415          	-4.3108417588e-02
0.92374           	-4.2252872216e-02
0.924102          	-4.2768212023e-02
0.924455          	-4.2654268490e-02
0.924854          	-4.3293030037e-02
0.925299          	-4.3944089541e-02
0.925676          	-4.2981134219e-02
0.926097          	-4.3605049262e-02
0.926577          	-4.4405790534e-02
0.927114          	-4.5182533278e-02
0.927574          	-4.4116464571e-02
0.928034          	-4.4116408959e-02
0.928433          	-4.3262342068e-02
0.928783          	-4.2588025634e-02
0.929184          	-4.3292608252e-02
0.929522          	-4.2412649570e-02
0.929896          	-4.2925794075e-02
0.9303            	-4.3343310050e-02
0.930762          	-4.4141435492e-02
0.931182          	-4.3553463473e-02
0.931623          	-4.3844825133e-02
0.932064          	-4.3840660716e-02
0.932395          	-4.2300853073e-02
0.932775          	-4.3003040228e-02
0.9332            	-4.3624261856e-02
0.933509          	-4.1997824255e-02
0.933851          	-4.2463247764e-02
0.934235          	-4.3063262025e-02
0.934555          	-4.2161498920e-02
0.934918          	-4.2767727871e-02
0.935342          	-4.3611822172e-02
0.935808          	-4.4192112645e-02
0.936273          	-4.4185005957e-02
0.936687          	-4.3466059554e-02
0.937055          	-4.2826452847e-02
0.937476          	-4.3562475138e-02
0.937792          	-4.2087269933e-02
0.93816           	-4.2833548162e-02
0.938528          	-4.2832549977e-02
0.938896          	-4.2833613342e-02
0.939264          	-4.2834705147e-02
0.939632          	-4.2835593279e-02
0.94              	-4.2836515713e-02
0.940426          	-4.3639289614e-02
0.940851          	-4.3634255683e-02
0.941318          	-4.4205745296e-02
0.941733          	-4.3482168579e-02
0.942038          	-4.1932114860e-02
0.942347          	-4.2012107221e-02
0.942694          	-4.2529332608e-02
0.943078          	-4.3069537260e-02
0.943454          	-4.2948798746e-02
0.943878          	-4.3622132549e-02
0.944353          	-4.4307134603e-02
0.944827          	-4.4298827339e-02
0.945273          	-4.3910108393e-02
0.945616          	-4.2464681800e-02
0.945994          	-4.2975685746e-02
0.946418          	-4.3613354787e-02
0.946796          	-4.2953498477e-02
0.947222          	-4.3633556044e-02
0.947713          	-4.4531098094e-02
0.948075          	-4.2723297523e-02
0.948486          	-4.3424714948e-02
0.948846          	-4.2705402101e-02
0.949244          	-4.3247201195e-02
0.949615          	-4.2862161416e-02
0.95003           	-4.3484477056e-02
0.950505          	-4.4300056537e-02
0.950832          	-4.2246722842e-02
0.951172          	-4.2424467050e-02
0.951556          	-4.3047070398e-02
0.951978          	-4.3579611657e-02
0.95245           	-4.4261293327e-02
0.952793          	-4.2469130260e-02
0.953121          	-4.2255795736e-02
0.953483          	-4.2743521859e-02
0.95389           	-4.3375421965e-02
0.95436           	-4.4238739336e-02
0.954794          	-4.3733159534e-02
0.955166          	-4.2872789462e-02
0.955569          	-4.3308400968e-02
0.956012          	-4.3864599988e-02
0.956411          	-4.3246841124e-02
0.956859          	-4.3939092123e-02
0.957208          	-4.2549043901e-02
0.957607          	-4.3251032759e-02
0.958006          	-4.3248899880e-02
0.958405          	-4.3248917021e-02
0.958804          	-4.3249138159e-02
0.959202          	-4.3249365814e-02
0.959601          	-4.3249484308e-02
0.96              	-4.3249661385e-02
0.960444          	-4.3881766011e-02
0.960794          	-4.2553830612e-02
0.961186          	-4.3157383098e-02
0.961613          	-4.3650821555e-02
0.961988          	-4.2920374156e-02
0.962229          	-4.1013471349e-02
0.962502          	-4.1494322142e-02
0.96282           	-4.2132275113e-02
0.963178          	-4.2694291352e-02
0.963579          	-4.3290692651e-02
0.963989          	-4.3427935241e-02
0.964447          	-4.4076488059e-02
0.964904          	-4.4069899379e-02
0.965156          	-4.1179739352e-02
0.965441          	-4.1670368494e-02
0.965765          	-4.2212821758e-02
0.96613           	-4.2798760394e-02
0.966538          	-4.3399064948e-02
0.967002          	-4.4175933255e-02
0.967396          	-4.3194127728e-02
0.967846          	-4.3978731525e-02
0.968226          	-4.2996022201e-02
0.968646          	-4.3567045260e-02
0.968923          	-4.1545423264e-02
0.969231          	-4.1989557892e-02
0.969578          	-4.2552916053e-02
0.969979          	-4.3302844861e-02
0.970364          	-4.3084594573e-02
0.970697          	-4.2338260262e-02
0.971069          	-4.2903750864e-02
0.971494          	-4.3645520731e-02
0.971967          	-4.4294305033e-02
0.972439          	-4.4286012911e-02
0.972912          	-4.4280761581e-02
0.973355          	-4.3869215464e-02
0.973724          	-4.2842278032e-02
0.974116          	-4.3168663120e-02
0.974462          	-4.2521611367e-02
0.974858          	-4.3217651098e-02
0.975286          	-4.3673486456e-02
0.975649          	-4.2751907888e-02
0.976045          	-4.3216918690e-02
0.976484          	-4.3825952110e-02
0.976924          	-4.3821479206e-02
0.977363          	-4.3819326874e-02
0.97774           	-4.2945516012e-02
0.978192          	-4.3995360099e-02
0.978493          	-4.1884703070e-02
0.97887           	-4.2952992483e-02
0.979247          	-4.2950823498e-02
0.979623          	-4.2951940396e-02
0.98              	-4.2953085382e-02
0.980385          	-4.3064532319e-02
0.980762          	-4.2961386525e-02
0.981139          	-4.2962551211e-02
0.981558          	-4.3547834166e-02
0.982031          	-4.4286717843e-02
0.982358          	-4.2245755927e-02
0.982725          	-4.2827425979e-02
0.983085          	-4.2719537982e-02
0.983488          	-4.3320484470e-02
0.983901          	-4.3458189048e-02
0.984324          	-4.3607856006e-02
0.984799          	-4.4314779566e-02
0.985246          	-4.3922621532e-02
0.985606          	-4.2709302363e-02
0.986006          	-4.3272816773e-02
0.986339          	-4.2337918689e-02
0.986709          	-4.2848606870e-02
0.987124          	-4.3492340744e-02
0.987601          	-4.4338811375e-02
0.987977          	-4.2930774841e-02
0.988364          	-4.3105242589e-02
0.98874           	-4.2930529639e-02
0.989157          	-4.3513386791e-02
0.989628          	-4.4261372985e-02
0.9901            	-4.4253542268e-02
0.990441          	-4.2445401695e-02
0.990823          	-4.3026173045e-02
0.99126           	-4.3783990269e-02
0.991658          	-4.3228789595e-02
0.992097          	-4.3810511367e-02
0.99244           	-4.2477974670e-02
0.992818          	-4.2965100930e-02
0.993177          	-4.2700367411e-02
0.993579          	-4.3293222102e-02
0.994037          	-4.4085139051e-02
0.994496          	-4.4078656079e-02
0.994863          	-4.2803918534e-02
0.995291          	-4.3660251140e-02
0.995762          	-4.4245552592e-02
0.996292          	-4.5041052972e-02
0.996663          	-4.2845590185e-02
0.997033          	-4.2853240910e-02
0.997457          	-4.3590938124e-02
0.997966          	-4.4749729263e-02
0.998373          	-4.3342555238e-02
0.998779          	-4.3347421672e-02
0.999186          	-4.3347556855e-02
0.999593          	-4.3347713454e-02
1                 	-4.3347957903e-02
1.00043           	-4.3606543661e-02
1.00079           	-4.2729831159e-02
1.00116           	-4.2932552216e-02
1.00158           	-4.3514657891e-02
1.00206           	-4.4250378369e-02
1.00258           	-4.4999138033e-02
1.00316           	-4.5696294984e-02
1.0036            	-4.3663678087e-02
1.00408           	-4.4365702612e-02
1.00444           	-4.2699857219e-02
1.00485           	-4.3366991568e-02
1.00521           	-4.2689397049e-02
1.00553           	-4.2144972955e-02
1.00589           	-4.2711863210e-02
1.00631           	-4.3450969659e-02
1.00671           	-4.3279987696e-02
1.00715           	-4.3836778536e-02
1.00765           	-4.4532073677e-02
1.00821           	-4.5433770644e-02
1.00865           	-4.3727356962e-02
1.00902           	-4.2930504751e-02
1.0094            	-4.2934749510e-02
1.00983           	-4.3564898767e-02
1.0102            	-4.2911810153e-02
1.01063           	-4.3595659667e-02
1.01112           	-4.4513303625e-02
1.01168           	-4.5336390357e-02
1.01206           	-4.2918354154e-02
1.01247           	-4.3477527617e-02
1.01294           	-4.4192003130e-02
1.01341           	-4.4186492364e-02
1.01392           	-4.4675109682e-02
1.01436           	-4.3683710998e-02
1.01476           	-4.3261197337e-02
1.01516           	-4.3264005636e-02
1.0156            	-4.3769169748e-02
1.016             	-4.3217159925e-02
1.01645           	-4.3830880651e-02
1.01695           	-4.4690916471e-02
1.01746           	-4.4680823874e-02
1.01797           	-4.4675672884e-02
1.01848           	-4.4670485044e-02
1.01898           	-4.4665349689e-02
1.01932           	-4.2346570066e-02
1.01966           	-4.2355174780e-02
1.02              	-4.2358505065e-02
1.02039           	-4.3106323832e-02
1.02079           	-4.3216393672e-02
1.02124           	-4.3856394885e-02
1.02172           	-4.4321230597e-02
1.02226           	-4.5080265956e-02
1.02271           	-4.3951890156e-02
1.02317           	-4.3955882907e-02
1.02353           	-4.2625750640e-02
1.02393           	-4.3236363541e-02
1.02435           	-4.3526748776e-02
1.02476           	-4.3373760523e-02
1.02522           	-4.4058969326e-02
1.02573           	-4.4702439545e-02
1.02611           	-4.2865248939e-02
1.02653           	-4.3500490317e-02
1.02701           	-4.4320041036e-02
1.02746           	-4.3862484532e-02
1.02786           	-4.3270203939e-02
1.02824           	-4.2925105977e-02
1.02857           	-4.2196525453e-02
1.02894           	-4.2788796016e-02
1.02936           	-4.3573478868e-02
1.02985           	-4.4364037017e-02
1.03033           	-4.4357784619e-02
1.03077           	-4.3756606628e-02
1.03123           	-4.4059429400e-02
1.03175           	-4.4793371837e-02
1.03218           	-4.3679051465e-02
1.03262           	-4.3683901804e-02
1.03305           	-4.3684459884e-02
1.03344           	-4.3021371750e-02
1.03387           	-4.3734517574e-02
1.03438           	-4.4724336700e-02
1.03495           	-4.5400114089e-02
1.03558           	-4.6316018717e-02
1.03607           	-4.4423874222e-02
1.03663           	-4.5371517240e-02
1.03711           	-4.4282567760e-02
1.03759           	-4.4285683104e-02
1.03799           	-4.3193609917e-02
1.0384            	-4.3199557331e-02
1.0388            	-4.3202112744e-02
1.0392            	-4.3204683144e-02
1.0396            	-4.3207186846e-02
1.04              	-4.3209476595e-02
1.04047           	-4.4086375003e-02
1.04098           	-4.4743130391e-02
1.04156           	-4.5567725478e-02
1.04221           	-4.6634785698e-02
1.0426            	-4.2977370572e-02
1.04304           	-4.3651817578e-02
1.04343           	-4.3098463409e-02
1.04388           	-4.3830687198e-02
1.04418           	-4.1775080117e-02
1.04451           	-4.2313884920e-02
1.04489           	-4.2884912964e-02
1.04532           	-4.3627211516e-02
1.04581           	-4.4407481976e-02
1.04636           	-4.5159997635e-02
1.04686           	-4.4608136098e-02
1.04743           	-4.5488616826e-02
1.04792           	-4.4300634220e-02
1.04827           	-4.2560803736e-02
1.04868           	-4.3243872683e-02
1.04913           	-4.3906460499e-02
1.04958           	-4.3904342736e-02
1.05006           	-4.4183671483e-02
1.05049           	-4.3622745945e-02
1.05096           	-4.4213277129e-02
1.0515            	-4.4962160723e-02
1.05206           	-4.5424681256e-02
1.05246           	-4.3124358417e-02
1.05284           	-4.2862088226e-02
1.05326           	-4.3474608606e-02
1.05363           	-4.2832725060e-02
1.05406           	-4.3523802090e-02
1.05451           	-4.3968247624e-02
1.05491           	-4.3075071285e-02
1.05533           	-4.3528584736e-02
1.0558            	-4.4106822021e-02
1.05612           	-4.2130750248e-02
1.05647           	-4.2547785151e-02
1.05687           	-4.3092511795e-02
1.05731           	-4.3861342435e-02
1.0577            	-4.2981326848e-02
1.05816           	-4.4040178814e-02
1.05862           	-4.4035235314e-02
1.05908           	-4.4034652043e-02
1.05939           	-4.1916332057e-02
1.05969           	-4.1924446028e-02
1.06              	-4.1928392529e-02
1.06032           	-4.2078022166e-02
1.06068           	-4.2646435233e-02
1.06108           	-4.3269143446e-02
1.06145           	-4.2831375303e-02
1.06184           	-4.3164137171e-02
1.0622            	-4.2627313849e-02
1.0626            	-4.3182204874e-02
1.06304           	-4.3881903804e-02
1.06331           	-4.1409103674e-02
1.06361           	-4.1901786291e-02
1.06396           	-4.2438603536e-02
1.0643            	-4.2440474928e-02
1.06468           	-4.3026175566e-02
1.06503           	-4.2539560865e-02
1.06542           	-4.3184135954e-02
1.06583           	-4.3335682414e-02
1.06628           	-4.4058506549e-02
1.06665           	-4.2855234912e-02
1.06697           	-4.2116745264e-02
1.06728           	-4.2014474455e-02
1.06763           	-4.2491506741e-02
1.06798           	-4.2631097264e-02
1.06838           	-4.3292996654e-02
1.06873           	-4.2611697726e-02
1.06907           	-4.2465499708e-02
1.06944           	-4.2789017610e-02
1.06984           	-4.3378480187e-02
1.07025           	-4.3376854450e-02
1.07063           	-4.2940099162e-02
1.07089           	-4.1318754399e-02
1.07118           	-4.1804802722e-02
1.0715            	-4.2105895414e-02
1.07185           	-4.2665777220e-02
1.07218           	-4.2264926231e-02
1.07252           	-4.2469261976e-02
1.07286           	-4.2470732111e-02
1.07323           	-4.2978560962e-02
1.07365           	-4.3636496634e-02
1.07401           	-4.2643064302e-02
1.07436           	-4.2647153998e-02
1.07464           	-4.1645067820e-02
1.07492           	-4.1649384200e-02
1.07524           	-4.2156409253e-02
1.07561           	-4.2850771181e-02
1.07595           	-4.2450880867e-02
1.07628           	-4.2453550981e-02
1.07665           	-4.2934189119e-02
1.07703           	-4.2933318702e-02
1.07745           	-4.3680278555e-02
1.07782           	-4.2822310384e-02
1.07809           	-4.1527234779e-02
1.07841           	-4.2184850331e-02
1.07873           	-4.2185425298e-02
1.07904           	-4.2187268485e-02
1.07936           	-4.2189022175e-02
1.07968           	-4.2190647079e-02
1.08              	-4.2192382566e-02
1.08036           	-4.2836035917e-02
1.08078           	-4.3599180507e-02
1.08114           	-4.2720711309e-02
1.08147           	-4.2452366142e-02
1.08177           	-4.1841876640e-02
1.08207           	-4.1985945106e-02
1.08238           	-4.2062694729e-02
1.08273           	-4.2584608708e-02
1.08305           	-4.2218299321e-02
1.08341           	-4.2803562681e-02
1.08381           	-4.3424874300e-02
1.08426           	-4.4051461489e-02
1.08468           	-4.3546491259e-02
1.08514           	-4.4247683288e-02
1.08546           	-4.2150868511e-02
1.08579           	-4.2362309632e-02
1.08616           	-4.2981365243e-02
1.08648           	-4.2237140441e-02
1.08685           	-4.2859731801e-02
1.08726           	-4.3502782553e-02
1.08773           	-4.4348861537e-02
1.08814           	-4.3460726472e-02
1.0886            	-4.4121312608e-02
1.08887           	-4.1598812092e-02
1.08918           	-4.2048634274e-02
1.08953           	-4.2617962604e-02
1.08984           	-4.2031801753e-02
1.09019           	-4.2640529983e-02
1.09053           	-4.2467701340e-02
1.09091           	-4.3044928646e-02
1.09134           	-4.3803216783e-02
1.09182           	-4.4465145429e-02
1.09237           	-4.5335092702e-02
1.09267           	-4.1974884386e-02
1.09302           	-4.2603969813e-02
1.09334           	-4.2152488280e-02
1.09369           	-4.2629718286e-02
1.09396           	-4.1541917546e-02
1.09427           	-4.1939651444e-02
1.0946            	-4.2447397319e-02
1.09499           	-4.3129581469e-02
1.09544           	-4.4107652607e-02
1.09582           	-4.3036501245e-02
1.0961            	-4.1599437256e-02
1.0964            	-4.1911264848e-02
1.0967            	-4.1912595858e-02
1.09703           	-4.2342992966e-02
1.0974            	-4.2928416019e-02
1.09777           	-4.2926394310e-02
1.09814           	-4.2925982480e-02
1.09845           	-4.2046856814e-02
1.09884           	-4.3148699007e-02
1.09923           	-4.3144278729e-02
1.09961           	-4.3143323456e-02
1.1               	-4.3142227749e-02
1.10033           	-4.2310378137e-02
1.10069           	-4.2830737606e-02
1.1011            	-4.3484305894e-02
1.10148           	-4.3017663666e-02
1.10181           	-4.2266707849e-02
1.10217           	-4.2823299086e-02
1.10253           	-4.2821724942e-02
1.10294           	-4.3417871803e-02
1.10322           	-4.1685633800e-02
1.10354           	-4.2151655998e-02
1.10385           	-4.1984498775e-02
1.10419           	-4.2541678177e-02
1.10452           	-4.2337218276e-02
1.10489           	-4.2895857769e-02
1.1053            	-4.3455745980e-02
1.10562           	-4.2296800523e-02
1.10596           	-4.2408928460e-02
1.10634           	-4.3050411008e-02
1.10676           	-4.3714276912e-02
1.10709           	-4.2238831087e-02
1.10742           	-4.2361386205e-02
1.10774           	-4.2240993660e-02
1.1081            	-4.2782399028e-02
1.10851           	-4.3482259859e-02
1.10892           	-4.3477189663e-02
1.10924           	-4.2148453091e-02
1.1096            	-4.2753130071e-02
1.11              	-4.3335518689e-02
1.11038           	-4.3114963051e-02
1.11071           	-4.2363428746e-02
1.11104           	-4.2366040951e-02
1.11142           	-4.2954911021e-02
1.11181           	-4.3191702711e-02
1.11224           	-4.3765191985e-02
1.11267           	-4.3759221109e-02
1.11302           	-4.2602058387e-02
1.11337           	-4.2605522626e-02
1.11376           	-4.3185689312e-02
1.11413           	-4.2859276734e-02
1.11445           	-4.2282011239e-02
1.11478           	-4.2284594976e-02
1.11515           	-4.2946891318e-02
1.11556           	-4.3381806480e-02
1.11596           	-4.3378457464e-02
1.11641           	-4.4003170353e-02
1.11692           	-4.4880783677e-02
1.11731           	-4.3089452994e-02
1.11764           	-4.2416472753e-02
1.11798           	-4.2419333665e-02
1.11838           	-4.3369311315e-02
1.11871           	-4.2226037506e-02
1.11903           	-4.2230032033e-02
1.11935           	-4.2231494169e-02
1.11968           	-4.2232854600e-02
1.12              	-4.2234343485e-02
1.12037           	-4.2903401753e-02
1.1208            	-4.3691903065e-02
1.12115           	-4.2596942314e-02
1.12145           	-4.1891631893e-02
1.12178           	-4.2351918226e-02
1.12215           	-4.2926404675e-02
1.12257           	-4.3669930381e-02
1.12289           	-4.2140622075e-02
1.12319           	-4.1907708436e-02
1.12348           	-4.1761968554e-02
1.1238            	-4.2251501622e-02
1.12417           	-4.2878483247e-02
1.12453           	-4.2758360294e-02
1.12489           	-4.2759020378e-02
1.12519           	-4.1940902992e-02
1.12553           	-4.2434328375e-02
1.12591           	-4.3061298232e-02
1.12634           	-4.3706371193e-02
1.12662           	-4.1687681166e-02
1.12694           	-4.2178196032e-02
1.12729           	-4.2668305302e-02
1.12769           	-4.3290250905e-02
1.12806           	-4.2947603423e-02
1.12842           	-4.2637875267e-02
1.1288            	-4.3135252490e-02
1.12911           	-4.2068604554e-02
1.12946           	-4.2643931629e-02
1.12985           	-4.3194422997e-02
1.13015           	-4.1888708447e-02
1.13049           	-4.2480567095e-02
1.13087           	-4.3057121605e-02
1.13131           	-4.3817078753e-02
1.13165           	-4.2588229441e-02
1.13203           	-4.3039156460e-02
1.13245           	-4.3598164579e-02
1.13293           	-4.4322516627e-02
1.13326           	-4.2426403129e-02
1.13364           	-4.2961691772e-02
1.13399           	-4.2666135282e-02
1.13437           	-4.2979606000e-02
1.1348            	-4.3788296518e-02
1.1352            	-4.3315960945e-02
1.13554           	-4.2510965401e-02
1.13591           	-4.2917709986e-02
1.13632           	-4.3438222330e-02
1.13678           	-4.4145588585e-02
1.13732           	-4.5189437739e-02
1.1377            	-4.3056190703e-02
1.13816           	-4.4129372019e-02
1.13853           	-4.2840137727e-02
1.1389            	-4.2844324725e-02
1.13926           	-4.2844843953e-02
1.13963           	-4.2845420551e-02
1.14              	-4.2845994318e-02
1.14041           	-4.3412105868e-02
1.14086           	-4.4067988352e-02
1.14119           	-4.2305518060e-02
1.14156           	-4.2858798658e-02
1.14193           	-4.2857762988e-02
1.14228           	-4.2558796897e-02
1.1426            	-4.2203345288e-02
1.14294           	-4.2381568317e-02
1.14331           	-4.3011696063e-02
1.14374           	-4.3689283928e-02
1.14405           	-4.1982735039e-02
1.1444            	-4.2555591027e-02
1.14474           	-4.2555222517e-02
1.14513           	-4.3181902008e-02
1.14549           	-4.2655709015e-02
1.1458            	-4.2017766819e-02
1.14614           	-4.2555369943e-02
1.14653           	-4.3097502154e-02
1.14689           	-4.2802825025e-02
1.14725           	-4.2665311827e-02
1.14764           	-4.3289512055e-02
1.14795           	-4.1913662910e-02
1.14827           	-4.2266316660e-02
1.14864           	-4.2843471207e-02
1.14904           	-4.3393667267e-02
1.14937           	-4.2212934478e-02
1.14971           	-4.2512274584e-02
1.15009           	-4.3050648659e-02
1.15052           	-4.3744582439e-02
1.151             	-4.4336087847e-02
1.15145           	-4.3999438440e-02
1.15183           	-4.3141927794e-02
1.15222           	-4.3144199959e-02
1.15258           	-4.2647135143e-02
1.15297           	-4.3172642238e-02
1.15326           	-4.1790515547e-02
1.15358           	-4.2192830385e-02
1.15394           	-4.2698856885e-02
1.15434           	-4.3366344625e-02
1.15481           	-4.4298636686e-02
1.15512           	-4.1960118718e-02
1.15547           	-4.2585468770e-02
1.15588           	-4.3475794706e-02
1.15625           	-4.2946790620e-02
1.15659           	-4.2468538814e-02
1.15697           	-4.3004990471e-02
1.15723           	-4.1211213937e-02
1.1575            	-4.1578832144e-02
1.15781           	-4.2076682760e-02
1.15818           	-4.2815838413e-02
1.15863           	-4.4088855286e-02
1.15898           	-4.2485510624e-02
1.15932           	-4.2490706078e-02
1.15966           	-4.2491947090e-02
1.16              	-4.2493079562e-02
1.16038           	-4.3002116267e-02
1.16072           	-4.2532868551e-02
1.16097           	-4.1192930487e-02
1.16125           	-4.1621330673e-02
1.16157           	-4.2166186118e-02
1.16193           	-4.2786619792e-02
1.16234           	-4.3479352950e-02
1.16267           	-4.2381662055e-02
1.16305           	-4.3001158831e-02
1.16335           	-4.1948494510e-02
1.16369           	-4.2481060122e-02
1.16408           	-4.3167502765e-02
1.1645            	-4.3594650671e-02
1.1648            	-4.1881563264e-02
1.16511           	-4.2060862145e-02
1.1654            	-4.1720325305e-02
1.16572           	-4.2269778535e-02
1.16599           	-4.1479645408e-02
1.16629           	-4.1988429721e-02
1.16658           	-4.1715759999e-02
1.1669            	-4.2206091504e-02
1.16725           	-4.2699097318e-02
1.16765           	-4.3324406535e-02
1.16811           	-4.4147303159e-02
1.16863           	-4.4963024326e-02
1.16895           	-4.2265101606e-02
1.16932           	-4.2887978876e-02
1.1696            	-4.1643097339e-02
1.16992           	-4.2135943269e-02
1.17022           	-4.1999820801e-02
1.17056           	-4.2453411703e-02
1.17094           	-4.3027432892e-02
1.1713            	-4.2811350011e-02
1.17171           	-4.3542690597e-02
1.17217           	-4.4180609083e-02
1.17256           	-4.3206965273e-02
1.17286           	-4.1875858894e-02
1.17319           	-4.2266857134e-02
1.1735            	-4.2056547328e-02
1.17384           	-4.2523771166e-02
1.17422           	-4.3129616744e-02
1.17467           	-4.3957574228e-02
1.17515           	-4.4509876057e-02
1.17569           	-4.5238753858e-02
1.17623           	-4.5220991579e-02
1.17657           	-4.2494281725e-02
1.17695           	-4.3039049003e-02
1.17726           	-4.1960237305e-02
1.1776            	-4.2505519727e-02
1.178             	-4.3309953587e-02
1.17833           	-4.2367622278e-02
1.17875           	-4.3544144306e-02
1.17917           	-4.3537920955e-02
1.17958           	-4.3536019239e-02
1.18              	-4.3533787591e-02
1.18048           	-4.4358729602e-02
1.18083           	-4.2661815734e-02
1.18113           	-4.1881504077e-02
1.18147           	-4.2416895727e-02
1.18185           	-4.2998770171e-02
1.18227           	-4.3611940677e-02
1.18273           	-4.4223110373e-02
1.18318           	-4.3884489901e-02
1.18355           	-4.2923094651e-02
1.18397           	-4.3595841477e-02
1.18435           	-4.2907015956e-02
1.18462           	-4.1521066105e-02
1.18493           	-4.1995686255e-02
1.18523           	-4.1909261535e-02
1.18557           	-4.2397942885e-02
1.18594           	-4.2884096050e-02
1.18635           	-4.3492862075e-02
1.18679           	-4.3859986867e-02
1.18728           	-4.4530143143e-02
1.18762           	-4.2498652405e-02
1.18801           	-4.3109333490e-02
1.18829           	-4.1581946912e-02
1.1886            	-4.2123829664e-02
1.18896           	-4.2684566108e-02
1.18933           	-4.2851285186e-02
1.18964           	-4.2086643164e-02
1.18999           	-4.2535213320e-02
1.19037           	-4.3096450886e-02
1.19079           	-4.3562643756e-02
1.19112           	-4.2299240379e-02
1.19149           	-4.2884363609e-02
1.19192           	-4.3659800803e-02
1.1922            	-4.1728396990e-02
1.19253           	-4.2248226866e-02
1.1929            	-4.2937414385e-02
1.19324           	-4.2433600790e-02
1.1936            	-4.2687884674e-02
1.19395           	-4.2688247159e-02
1.19436           	-4.3356110381e-02
1.19469           	-4.2350960711e-02
1.19507           	-4.3024853821e-02
1.19548           	-4.3465831806e-02
1.19593           	-4.4034456108e-02
1.19624           	-4.2076627933e-02
1.19658           	-4.2486531703e-02
1.19696           	-4.3022190455e-02
1.1973            	-4.2425903166e-02
1.19769           	-4.3108595951e-02
1.19802           	-4.2329028007e-02
1.19835           	-4.2332325779e-02
1.19868           	-4.2333810418e-02
1.19901           	-4.2335300559e-02
1.19934           	-4.2336666892e-02
1.19967           	-4.2338138170e-02
1.2               	-4.2339606021e-02
1.20037           	-4.2907191012e-02
1.20078           	-4.3448089774e-02
1.20124           	-4.4122772325e-02
1.20162           	-4.3072570404e-02
1.20205           	-4.3699013183e-02
1.20243           	-4.3058121318e-02
1.20277           	-4.2437937247e-02
1.20314           	-4.2959880157e-02
1.20347           	-4.2335399924e-02
1.20376           	-4.1759695887e-02
1.20409           	-4.2259800096e-02
1.20445           	-4.2783770477e-02
1.20486           	-4.3452380313e-02
1.2053            	-4.3951856840e-02
1.20566           	-4.2729190822e-02
1.20606           	-4.3293819555e-02
1.20647           	-4.3454877086e-02
1.20692           	-4.4023605988e-02
1.20736           	-4.3808152446e-02
1.20768           	-4.2236759057e-02
1.208             	-4.2123695034e-02
1.20828           	-4.1601294189e-02
1.20859           	-4.2143601839e-02
1.20895           	-4.2706239489e-02
1.20936           	-4.3448364570e-02
1.20977           	-4.3444091814e-02
1.21013           	-4.2826785703e-02
1.21051           	-4.3026868868e-02
1.21085           	-4.2452023846e-02
1.21123           	-4.3053063773e-02
1.21161           	-4.3051171350e-02
1.21198           	-4.2817558625e-02
1.2123            	-4.2198947136e-02
1.21267           	-4.2851862688e-02
1.21307           	-4.3423313405e-02
1.21342           	-4.2559781079e-02
1.21379           	-4.2835075875e-02
1.21413           	-4.2547402901e-02
1.21452           	-4.3198935005e-02
1.21498           	-4.4106587193e-02
1.21548           	-4.4727551540e-02
1.2158            	-4.2215549839e-02
1.2161            	-4.1894562956e-02
1.21643           	-4.2253208688e-02
1.21679           	-4.2714293673e-02
1.21719           	-4.3341887512e-02
1.21754           	-4.2631753380e-02
1.21795           	-4.3458660518e-02
1.21836           	-4.3453915122e-02
1.21877           	-4.3452237737e-02
1.21908           	-4.2004566865e-02
1.21938           	-4.2009510152e-02
1.21969           	-4.2011550872e-02
1.22              	-4.2013579398e-02
1.22034           	-4.2544294391e-02
1.22073           	-4.3116965231e-02
1.22109           	-4.2712096130e-02
1.22148           	-4.3237569736e-02
1.22182           	-4.2514377952e-02
1.22221           	-4.3135424027e-02
1.22248           	-4.1467859798e-02
1.22278           	-4.1939442017e-02
1.22313           	-4.2543021649e-02
1.22352           	-4.3221187028e-02
1.22391           	-4.3217877841e-02
1.22435           	-4.3810664888e-02
1.22469           	-4.2584084834e-02
1.22509           	-4.3217641638e-02
1.22545           	-4.2810268280e-02
